center,left,right,steering,throttle,brake,speed
IMG/center_2017_02_07_09_08_56_606.jpg,IMG/left_2017_02_07_09_08_56_606.jpg,IMG/right_2017_02_07_09_08_56_606.jpg,-0.03007519,1,0,30.19039
IMG/center_2017_02_07_09_08_56_672.jpg,IMG/left_2017_02_07_09_08_56_672.jpg,IMG/right_2017_02_07_09_08_56_672.jpg,-0.03007519,1,0,30.19043
IMG/center_2017_02_07_09_08_56_739.jpg,IMG/left_2017_02_07_09_08_56_739.jpg,IMG/right_2017_02_07_09_08_56_739.jpg,-0.03007519,1,0,30.19047
IMG/center_2017_02_07_09_08_56_812.jpg,IMG/left_2017_02_07_09_08_56_812.jpg,IMG/right_2017_02_07_09_08_56_812.jpg,-0.03007519,1,0,30.19046
IMG/center_2017_02_07_09_08_56_879.jpg,IMG/left_2017_02_07_09_08_56_879.jpg,IMG/right_2017_02_07_09_08_56_879.jpg,-0.03007519,1,0,30.19048
IMG/center_2017_02_07_09_08_56_953.jpg,IMG/left_2017_02_07_09_08_56_953.jpg,IMG/right_2017_02_07_09_08_56_953.jpg,-0.03007519,1,0,30.19009
IMG/center_2017_02_07_09_08_57_020.jpg,IMG/left_2017_02_07_09_08_57_020.jpg,IMG/right_2017_02_07_09_08_57_020.jpg,-0.03007519,1,0,30.1904
IMG/center_2017_02_07_09_08_57_095.jpg,IMG/left_2017_02_07_09_08_57_095.jpg,IMG/right_2017_02_07_09_08_57_095.jpg,-0.03007519,1,0,30.19048
IMG/center_2017_02_07_09_08_57_169.jpg,IMG/left_2017_02_07_09_08_57_169.jpg,IMG/right_2017_02_07_09_08_57_169.jpg,-0.03007519,1,0,30.19017
IMG/center_2017_02_07_09_08_57_235.jpg,IMG/left_2017_02_07_09_08_57_235.jpg,IMG/right_2017_02_07_09_08_57_235.jpg,-0.03007519,1,0,30.19039
IMG/center_2017_02_07_09_08_57_308.jpg,IMG/left_2017_02_07_09_08_57_308.jpg,IMG/right_2017_02_07_09_08_57_308.jpg,-0.03007519,1,0,30.19048
IMG/center_2017_02_07_09_08_57_380.jpg,IMG/left_2017_02_07_09_08_57_380.jpg,IMG/right_2017_02_07_09_08_57_380.jpg,-0.03007519,1,0,30.19048
IMG/center_2017_02_07_09_08_57_454.jpg,IMG/left_2017_02_07_09_08_57_454.jpg,IMG/right_2017_02_07_09_08_57_454.jpg,-0.03007519,1,0,30.1906
IMG/center_2017_02_07_09_08_57_527.jpg,IMG/left_2017_02_07_09_08_57_527.jpg,IMG/right_2017_02_07_09_08_57_527.jpg,-0.03007519,1,0,30.19089
IMG/center_2017_02_07_09_08_57_600.jpg,IMG/left_2017_02_07_09_08_57_600.jpg,IMG/right_2017_02_07_09_08_57_600.jpg,-0.03007519,1,0,30.19023
IMG/center_2017_02_07_09_08_57_672.jpg,IMG/left_2017_02_07_09_08_57_672.jpg,IMG/right_2017_02_07_09_08_57_672.jpg,-0.03007519,1,0,30.19049
IMG/center_2017_02_07_09_08_57_746.jpg,IMG/left_2017_02_07_09_08_57_746.jpg,IMG/right_2017_02_07_09_08_57_746.jpg,-0.03007519,1,0,30.18988
IMG/center_2017_02_07_09_08_57_818.jpg,IMG/left_2017_02_07_09_08_57_818.jpg,IMG/right_2017_02_07_09_08_57_818.jpg,-0.03007519,1,0,30.19016
IMG/center_2017_02_07_09_08_57_890.jpg,IMG/left_2017_02_07_09_08_57_890.jpg,IMG/right_2017_02_07_09_08_57_890.jpg,-0.03007519,1,0,30.19028
IMG/center_2017_02_07_09_08_57_962.jpg,IMG/left_2017_02_07_09_08_57_962.jpg,IMG/right_2017_02_07_09_08_57_962.jpg,-0.03007519,1,0,30.19025
IMG/center_2017_02_07_09_08_58_034.jpg,IMG/left_2017_02_07_09_08_58_034.jpg,IMG/right_2017_02_07_09_08_58_034.jpg,-0.07518797,1,0,30.18942
IMG/center_2017_02_07_09_08_58_105.jpg,IMG/left_2017_02_07_09_08_58_105.jpg,IMG/right_2017_02_07_09_08_58_105.jpg,-0.07518797,1,0,30.18976
IMG/center_2017_02_07_09_08_58_178.jpg,IMG/left_2017_02_07_09_08_58_178.jpg,IMG/right_2017_02_07_09_08_58_178.jpg,-0.07518797,1,0,30.18991
IMG/center_2017_02_07_09_08_58_250.jpg,IMG/left_2017_02_07_09_08_58_250.jpg,IMG/right_2017_02_07_09_08_58_250.jpg,-0.08270676,1,0,30.18982
IMG/center_2017_02_07_09_08_58_321.jpg,IMG/left_2017_02_07_09_08_58_321.jpg,IMG/right_2017_02_07_09_08_58_321.jpg,-0.08270676,1,0,30.18994
IMG/center_2017_02_07_09_08_58_393.jpg,IMG/left_2017_02_07_09_08_58_393.jpg,IMG/right_2017_02_07_09_08_58_393.jpg,-0.08270676,1,0,30.19032
IMG/center_2017_02_07_09_08_58_465.jpg,IMG/left_2017_02_07_09_08_58_465.jpg,IMG/right_2017_02_07_09_08_58_465.jpg,-0.112782,1,0,30.18929
IMG/center_2017_02_07_09_08_58_537.jpg,IMG/left_2017_02_07_09_08_58_537.jpg,IMG/right_2017_02_07_09_08_58_537.jpg,-0.1278196,1,0,30.18896
IMG/center_2017_02_07_09_08_58_608.jpg,IMG/left_2017_02_07_09_08_58_608.jpg,IMG/right_2017_02_07_09_08_58_608.jpg,-0.1278196,1,0,30.18942
IMG/center_2017_02_07_09_08_58_679.jpg,IMG/left_2017_02_07_09_08_58_679.jpg,IMG/right_2017_02_07_09_08_58_679.jpg,-0.1278196,1,0,30.1896
IMG/center_2017_02_07_09_08_58_752.jpg,IMG/left_2017_02_07_09_08_58_752.jpg,IMG/right_2017_02_07_09_08_58_752.jpg,-0.1278196,1,0,30.18962
IMG/center_2017_02_07_09_08_58_825.jpg,IMG/left_2017_02_07_09_08_58_825.jpg,IMG/right_2017_02_07_09_08_58_825.jpg,-0.1278196,1,0,30.18981
IMG/center_2017_02_07_09_08_58_896.jpg,IMG/left_2017_02_07_09_08_58_896.jpg,IMG/right_2017_02_07_09_08_58_896.jpg,-0.1278196,1,0,30.18989
IMG/center_2017_02_07_09_08_58_968.jpg,IMG/left_2017_02_07_09_08_58_968.jpg,IMG/right_2017_02_07_09_08_58_968.jpg,-0.1278196,1,0,30.19012
IMG/center_2017_02_07_09_08_59_039.jpg,IMG/left_2017_02_07_09_08_59_039.jpg,IMG/right_2017_02_07_09_08_59_039.jpg,-0.1278196,1,0,30.18988
IMG/center_2017_02_07_09_08_59_111.jpg,IMG/left_2017_02_07_09_08_59_111.jpg,IMG/right_2017_02_07_09_08_59_111.jpg,-0.1278196,1,0,30.18992
IMG/center_2017_02_07_09_08_59_182.jpg,IMG/left_2017_02_07_09_08_59_182.jpg,IMG/right_2017_02_07_09_08_59_182.jpg,-0.1278196,1,0,30.18995
IMG/center_2017_02_07_09_08_59_254.jpg,IMG/left_2017_02_07_09_08_59_254.jpg,IMG/right_2017_02_07_09_08_59_254.jpg,-0.112782,1,0,30.19039
IMG/center_2017_02_07_09_08_59_327.jpg,IMG/left_2017_02_07_09_08_59_327.jpg,IMG/right_2017_02_07_09_08_59_327.jpg,-0.112782,1,0,30.19
IMG/center_2017_02_07_09_08_59_399.jpg,IMG/left_2017_02_07_09_08_59_399.jpg,IMG/right_2017_02_07_09_08_59_399.jpg,-0.112782,1,0,30.19018
IMG/center_2017_02_07_09_08_59_470.jpg,IMG/left_2017_02_07_09_08_59_470.jpg,IMG/right_2017_02_07_09_08_59_470.jpg,-0.112782,1,0,30.1901
IMG/center_2017_02_07_09_08_59_542.jpg,IMG/left_2017_02_07_09_08_59_542.jpg,IMG/right_2017_02_07_09_08_59_542.jpg,-0.112782,1,0,30.19025
IMG/center_2017_02_07_09_08_59_614.jpg,IMG/left_2017_02_07_09_08_59_614.jpg,IMG/right_2017_02_07_09_08_59_614.jpg,-0.112782,1,0,30.19002
IMG/center_2017_02_07_09_08_59_685.jpg,IMG/left_2017_02_07_09_08_59_685.jpg,IMG/right_2017_02_07_09_08_59_685.jpg,-0.1353384,1,0,30.18927
IMG/center_2017_02_07_09_08_59_756.jpg,IMG/left_2017_02_07_09_08_59_756.jpg,IMG/right_2017_02_07_09_08_59_756.jpg,-0.1503759,1,0,30.18904
IMG/center_2017_02_07_09_08_59_829.jpg,IMG/left_2017_02_07_09_08_59_829.jpg,IMG/right_2017_02_07_09_08_59_829.jpg,-0.1578947,1,0,30.18965
IMG/center_2017_02_07_09_08_59_900.jpg,IMG/left_2017_02_07_09_08_59_900.jpg,IMG/right_2017_02_07_09_08_59_900.jpg,-0.1578947,1,0,30.18927
IMG/center_2017_02_07_09_08_59_972.jpg,IMG/left_2017_02_07_09_08_59_972.jpg,IMG/right_2017_02_07_09_08_59_972.jpg,-0.1578947,1,0,30.19021
IMG/center_2017_02_07_09_09_00_042.jpg,IMG/left_2017_02_07_09_09_00_042.jpg,IMG/right_2017_02_07_09_09_00_042.jpg,-0.1578947,1,0,30.18618
IMG/center_2017_02_07_09_09_00_116.jpg,IMG/left_2017_02_07_09_09_00_116.jpg,IMG/right_2017_02_07_09_09_00_116.jpg,-0.1578947,1,0,30.1895
IMG/center_2017_02_07_09_09_00_186.jpg,IMG/left_2017_02_07_09_09_00_186.jpg,IMG/right_2017_02_07_09_09_00_186.jpg,-0.1729323,1,0,30.18859
IMG/center_2017_02_07_09_09_00_257.jpg,IMG/left_2017_02_07_09_09_00_257.jpg,IMG/right_2017_02_07_09_09_00_257.jpg,-0.1729323,1,0,30.18861
IMG/center_2017_02_07_09_09_00_329.jpg,IMG/left_2017_02_07_09_09_00_329.jpg,IMG/right_2017_02_07_09_09_00_329.jpg,-0.1729323,1,0,30.18998
IMG/center_2017_02_07_09_09_00_401.jpg,IMG/left_2017_02_07_09_09_00_401.jpg,IMG/right_2017_02_07_09_09_00_401.jpg,-0.1729323,1,0,30.1894
IMG/center_2017_02_07_09_09_00_474.jpg,IMG/left_2017_02_07_09_09_00_474.jpg,IMG/right_2017_02_07_09_09_00_474.jpg,-0.1729323,1,0,30.18913
IMG/center_2017_02_07_09_09_00_546.jpg,IMG/left_2017_02_07_09_09_00_546.jpg,IMG/right_2017_02_07_09_09_00_546.jpg,-0.1729323,1,0,30.19039
IMG/center_2017_02_07_09_09_00_618.jpg,IMG/left_2017_02_07_09_09_00_618.jpg,IMG/right_2017_02_07_09_09_00_618.jpg,-0.1729323,1,0,30.18954
IMG/center_2017_02_07_09_09_00_690.jpg,IMG/left_2017_02_07_09_09_00_690.jpg,IMG/right_2017_02_07_09_09_00_690.jpg,-0.1729323,1,0,30.18921
IMG/center_2017_02_07_09_09_00_761.jpg,IMG/left_2017_02_07_09_09_00_761.jpg,IMG/right_2017_02_07_09_09_00_761.jpg,-0.1729323,1,0,30.18905
IMG/center_2017_02_07_09_09_00_834.jpg,IMG/left_2017_02_07_09_09_00_834.jpg,IMG/right_2017_02_07_09_09_00_834.jpg,-0.1729323,1,0,30.19012
IMG/center_2017_02_07_09_09_00_906.jpg,IMG/left_2017_02_07_09_09_00_906.jpg,IMG/right_2017_02_07_09_09_00_906.jpg,-0.1729323,1,0,30.18946
IMG/center_2017_02_07_09_09_00_975.jpg,IMG/left_2017_02_07_09_09_00_975.jpg,IMG/right_2017_02_07_09_09_00_975.jpg,-0.1729323,1,0,30.18919
IMG/center_2017_02_07_09_09_01_046.jpg,IMG/left_2017_02_07_09_09_01_046.jpg,IMG/right_2017_02_07_09_09_01_046.jpg,-0.1729323,1,0,30.19023
IMG/center_2017_02_07_09_09_01_116.jpg,IMG/left_2017_02_07_09_09_01_116.jpg,IMG/right_2017_02_07_09_09_01_116.jpg,-0.1729323,1,0,30.18958
IMG/center_2017_02_07_09_09_01_187.jpg,IMG/left_2017_02_07_09_09_01_187.jpg,IMG/right_2017_02_07_09_09_01_187.jpg,-0.1729323,1,0,30.18933
IMG/center_2017_02_07_09_09_01_257.jpg,IMG/left_2017_02_07_09_09_01_257.jpg,IMG/right_2017_02_07_09_09_01_257.jpg,-0.1729323,1,0,30.18784
IMG/center_2017_02_07_09_09_01_327.jpg,IMG/left_2017_02_07_09_09_01_327.jpg,IMG/right_2017_02_07_09_09_01_327.jpg,-0.1729323,1,0,30.19015
IMG/center_2017_02_07_09_09_01_399.jpg,IMG/left_2017_02_07_09_09_01_399.jpg,IMG/right_2017_02_07_09_09_01_399.jpg,-0.1729323,1,0,30.18931
IMG/center_2017_02_07_09_09_01_470.jpg,IMG/left_2017_02_07_09_09_01_470.jpg,IMG/right_2017_02_07_09_09_01_470.jpg,-0.1729323,1,0,30.18643
IMG/center_2017_02_07_09_09_01_540.jpg,IMG/left_2017_02_07_09_09_01_540.jpg,IMG/right_2017_02_07_09_09_01_540.jpg,-0.1729323,1,0,30.1903
IMG/center_2017_02_07_09_09_01_610.jpg,IMG/left_2017_02_07_09_09_01_610.jpg,IMG/right_2017_02_07_09_09_01_610.jpg,-0.1729323,1,0,30.1896
IMG/center_2017_02_07_09_09_01_680.jpg,IMG/left_2017_02_07_09_09_01_680.jpg,IMG/right_2017_02_07_09_09_01_680.jpg,-0.1729323,1,0,30.18941
IMG/center_2017_02_07_09_09_01_752.jpg,IMG/left_2017_02_07_09_09_01_752.jpg,IMG/right_2017_02_07_09_09_01_752.jpg,-0.1729323,1,0,30.18936
IMG/center_2017_02_07_09_09_01_823.jpg,IMG/left_2017_02_07_09_09_01_823.jpg,IMG/right_2017_02_07_09_09_01_823.jpg,-0.1729323,1,0,30.19092
IMG/center_2017_02_07_09_09_01_894.jpg,IMG/left_2017_02_07_09_09_01_894.jpg,IMG/right_2017_02_07_09_09_01_894.jpg,-0.1729323,1,0,30.18991
IMG/center_2017_02_07_09_09_01_965.jpg,IMG/left_2017_02_07_09_09_01_965.jpg,IMG/right_2017_02_07_09_09_01_965.jpg,-0.1729323,1,0,30.18948
IMG/center_2017_02_07_09_09_02_037.jpg,IMG/left_2017_02_07_09_09_02_037.jpg,IMG/right_2017_02_07_09_09_02_037.jpg,-0.1729323,1,0,30.19076
IMG/center_2017_02_07_09_09_02_107.jpg,IMG/left_2017_02_07_09_09_02_107.jpg,IMG/right_2017_02_07_09_09_02_107.jpg,-0.1729323,1,0,30.18986
IMG/center_2017_02_07_09_09_02_177.jpg,IMG/left_2017_02_07_09_09_02_177.jpg,IMG/right_2017_02_07_09_09_02_177.jpg,-0.1729323,1,0,30.18957
IMG/center_2017_02_07_09_09_02_248.jpg,IMG/left_2017_02_07_09_09_02_248.jpg,IMG/right_2017_02_07_09_09_02_248.jpg,-0.1729323,1,0,30.18941
IMG/center_2017_02_07_09_09_02_319.jpg,IMG/left_2017_02_07_09_09_02_319.jpg,IMG/right_2017_02_07_09_09_02_319.jpg,-0.1729323,1,0,30.18933
IMG/center_2017_02_07_09_09_02_390.jpg,IMG/left_2017_02_07_09_09_02_390.jpg,IMG/right_2017_02_07_09_09_02_390.jpg,-0.1729323,1,0,30.18855
IMG/center_2017_02_07_09_09_02_460.jpg,IMG/left_2017_02_07_09_09_02_460.jpg,IMG/right_2017_02_07_09_09_02_460.jpg,-0.1729323,1,0,30.18967
IMG/center_2017_02_07_09_09_02_531.jpg,IMG/left_2017_02_07_09_09_02_531.jpg,IMG/right_2017_02_07_09_09_02_531.jpg,-0.1278196,1,0,30.19092
IMG/center_2017_02_07_09_09_02_602.jpg,IMG/left_2017_02_07_09_09_02_602.jpg,IMG/right_2017_02_07_09_09_02_602.jpg,-0.1203007,1,0,30.19031
IMG/center_2017_02_07_09_09_02_674.jpg,IMG/left_2017_02_07_09_09_02_674.jpg,IMG/right_2017_02_07_09_09_02_674.jpg,-0.1203007,1,0,30.19096
IMG/center_2017_02_07_09_09_02_746.jpg,IMG/left_2017_02_07_09_09_02_746.jpg,IMG/right_2017_02_07_09_09_02_746.jpg,-0.1203007,1,0,30.19022
IMG/center_2017_02_07_09_09_02_817.jpg,IMG/left_2017_02_07_09_09_02_817.jpg,IMG/right_2017_02_07_09_09_02_817.jpg,-0.1203007,1,0,30.18991
IMG/center_2017_02_07_09_09_02_888.jpg,IMG/left_2017_02_07_09_09_02_888.jpg,IMG/right_2017_02_07_09_09_02_888.jpg,-0.07518797,1,0,30.19063
IMG/center_2017_02_07_09_09_02_959.jpg,IMG/left_2017_02_07_09_09_02_959.jpg,IMG/right_2017_02_07_09_09_02_959.jpg,-0.07518797,1,0,30.19034
IMG/center_2017_02_07_09_09_03_030.jpg,IMG/left_2017_02_07_09_09_03_030.jpg,IMG/right_2017_02_07_09_09_03_030.jpg,-0.07518797,1,0,30.19009
IMG/center_2017_02_07_09_09_03_102.jpg,IMG/left_2017_02_07_09_09_03_102.jpg,IMG/right_2017_02_07_09_09_03_102.jpg,-0.07518797,1,0,30.18873
IMG/center_2017_02_07_09_09_03_175.jpg,IMG/left_2017_02_07_09_09_03_175.jpg,IMG/right_2017_02_07_09_09_03_175.jpg,-0.07518797,1,0,30.19029
IMG/center_2017_02_07_09_09_03_242.jpg,IMG/left_2017_02_07_09_09_03_242.jpg,IMG/right_2017_02_07_09_09_03_242.jpg,-0.07518797,1,0,30.19008
IMG/center_2017_02_07_09_09_03_310.jpg,IMG/left_2017_02_07_09_09_03_310.jpg,IMG/right_2017_02_07_09_09_03_310.jpg,-0.07518797,1,0,30.18897
IMG/center_2017_02_07_09_09_03_379.jpg,IMG/left_2017_02_07_09_09_03_379.jpg,IMG/right_2017_02_07_09_09_03_379.jpg,-0.07518797,1,0,30.19049
IMG/center_2017_02_07_09_09_03_453.jpg,IMG/left_2017_02_07_09_09_03_453.jpg,IMG/right_2017_02_07_09_09_03_453.jpg,-0.07518797,1,0,30.19008
IMG/center_2017_02_07_09_09_03_521.jpg,IMG/left_2017_02_07_09_09_03_521.jpg,IMG/right_2017_02_07_09_09_03_521.jpg,-0.07518797,1,0,30.18996
IMG/center_2017_02_07_09_09_03_594.jpg,IMG/left_2017_02_07_09_09_03_594.jpg,IMG/right_2017_02_07_09_09_03_594.jpg,-0.07518797,1,0,30.18995
IMG/center_2017_02_07_09_09_03_661.jpg,IMG/left_2017_02_07_09_09_03_661.jpg,IMG/right_2017_02_07_09_09_03_661.jpg,-0.07518797,1,0,30.18991
IMG/center_2017_02_07_09_09_03_730.jpg,IMG/left_2017_02_07_09_09_03_730.jpg,IMG/right_2017_02_07_09_09_03_730.jpg,-0.07518797,1,0,30.1899
IMG/center_2017_02_07_09_09_03_803.jpg,IMG/left_2017_02_07_09_09_03_803.jpg,IMG/right_2017_02_07_09_09_03_803.jpg,-0.07518797,1,0,30.18852
IMG/center_2017_02_07_09_09_03_878.jpg,IMG/left_2017_02_07_09_09_03_878.jpg,IMG/right_2017_02_07_09_09_03_878.jpg,-0.07518797,1,0,30.19045
IMG/center_2017_02_07_09_09_03_946.jpg,IMG/left_2017_02_07_09_09_03_946.jpg,IMG/right_2017_02_07_09_09_03_946.jpg,-0.07518797,1,0,30.19092
IMG/center_2017_02_07_09_09_04_015.jpg,IMG/left_2017_02_07_09_09_04_015.jpg,IMG/right_2017_02_07_09_09_04_015.jpg,-0.02255639,1,0,30.18952
IMG/center_2017_02_07_09_09_04_090.jpg,IMG/left_2017_02_07_09_09_04_090.jpg,IMG/right_2017_02_07_09_09_04_090.jpg,0.02255639,1,0,30.19114
IMG/center_2017_02_07_09_09_04_159.jpg,IMG/left_2017_02_07_09_09_04_159.jpg,IMG/right_2017_02_07_09_09_04_159.jpg,0.02255639,1,0,30.19048
IMG/center_2017_02_07_09_09_04_226.jpg,IMG/left_2017_02_07_09_09_04_226.jpg,IMG/right_2017_02_07_09_09_04_226.jpg,0.02255639,1,0,30.19029
IMG/center_2017_02_07_09_09_04_294.jpg,IMG/left_2017_02_07_09_09_04_294.jpg,IMG/right_2017_02_07_09_09_04_294.jpg,0.02255639,1,0,30.19013
IMG/center_2017_02_07_09_09_04_369.jpg,IMG/left_2017_02_07_09_09_04_369.jpg,IMG/right_2017_02_07_09_09_04_369.jpg,0.02255639,1,0,30.1903
IMG/center_2017_02_07_09_09_04_435.jpg,IMG/left_2017_02_07_09_09_04_435.jpg,IMG/right_2017_02_07_09_09_04_435.jpg,0.02255639,1,0,30.19033
IMG/center_2017_02_07_09_09_04_502.jpg,IMG/left_2017_02_07_09_09_04_502.jpg,IMG/right_2017_02_07_09_09_04_502.jpg,0.02255639,1,0,30.19033
IMG/center_2017_02_07_09_09_04_570.jpg,IMG/left_2017_02_07_09_09_04_570.jpg,IMG/right_2017_02_07_09_09_04_570.jpg,-0.07518797,1,0,30.18839
IMG/center_2017_02_07_09_09_04_638.jpg,IMG/left_2017_02_07_09_09_04_638.jpg,IMG/right_2017_02_07_09_09_04_638.jpg,-0.08270676,1,0,30.19053
IMG/center_2017_02_07_09_09_04_711.jpg,IMG/left_2017_02_07_09_09_04_711.jpg,IMG/right_2017_02_07_09_09_04_711.jpg,-0.08270676,1,0,30.18993
IMG/center_2017_02_07_09_09_04_783.jpg,IMG/left_2017_02_07_09_09_04_783.jpg,IMG/right_2017_02_07_09_09_04_783.jpg,-0.08270676,1,0,30.18998
IMG/center_2017_02_07_09_09_04_859.jpg,IMG/left_2017_02_07_09_09_04_859.jpg,IMG/right_2017_02_07_09_09_04_859.jpg,-0.08270676,1,0,30.19128
IMG/center_2017_02_07_09_09_04_931.jpg,IMG/left_2017_02_07_09_09_04_931.jpg,IMG/right_2017_02_07_09_09_04_931.jpg,-0.08270676,1,0,30.19053
IMG/center_2017_02_07_09_09_05_004.jpg,IMG/left_2017_02_07_09_09_05_004.jpg,IMG/right_2017_02_07_09_09_05_004.jpg,-0.08270676,1,0,30.19036
IMG/center_2017_02_07_09_09_05_077.jpg,IMG/left_2017_02_07_09_09_05_077.jpg,IMG/right_2017_02_07_09_09_05_077.jpg,-0.08270676,1,0,30.19034
IMG/center_2017_02_07_09_09_05_145.jpg,IMG/left_2017_02_07_09_09_05_145.jpg,IMG/right_2017_02_07_09_09_05_145.jpg,-0.08270676,1,0,30.19032
IMG/center_2017_02_07_09_09_05_213.jpg,IMG/left_2017_02_07_09_09_05_213.jpg,IMG/right_2017_02_07_09_09_05_213.jpg,-0.08270676,1,0,30.19033
IMG/center_2017_02_07_09_09_05_282.jpg,IMG/left_2017_02_07_09_09_05_282.jpg,IMG/right_2017_02_07_09_09_05_282.jpg,-0.08270676,1,0,30.19025
IMG/center_2017_02_07_09_09_05_350.jpg,IMG/left_2017_02_07_09_09_05_350.jpg,IMG/right_2017_02_07_09_09_05_350.jpg,-0.08270676,1,0,30.1902
IMG/center_2017_02_07_09_09_05_418.jpg,IMG/left_2017_02_07_09_09_05_418.jpg,IMG/right_2017_02_07_09_09_05_418.jpg,-0.08270676,1,0,30.1902
IMG/center_2017_02_07_09_09_05_487.jpg,IMG/left_2017_02_07_09_09_05_487.jpg,IMG/right_2017_02_07_09_09_05_487.jpg,-0.08270676,1,0,30.19109
IMG/center_2017_02_07_09_09_05_554.jpg,IMG/left_2017_02_07_09_09_05_554.jpg,IMG/right_2017_02_07_09_09_05_554.jpg,-0.08270676,1,0,30.19056
IMG/center_2017_02_07_09_09_05_627.jpg,IMG/left_2017_02_07_09_09_05_627.jpg,IMG/right_2017_02_07_09_09_05_627.jpg,-0.112782,1,0,30.18955
IMG/center_2017_02_07_09_09_05_693.jpg,IMG/left_2017_02_07_09_09_05_693.jpg,IMG/right_2017_02_07_09_09_05_693.jpg,-0.112782,1,0,30.19042
IMG/center_2017_02_07_09_09_05_767.jpg,IMG/left_2017_02_07_09_09_05_767.jpg,IMG/right_2017_02_07_09_09_05_767.jpg,-0.112782,1,0,30.19024
IMG/center_2017_02_07_09_09_05_840.jpg,IMG/left_2017_02_07_09_09_05_840.jpg,IMG/right_2017_02_07_09_09_05_840.jpg,-0.112782,1,0,30.19009
IMG/center_2017_02_07_09_09_05_914.jpg,IMG/left_2017_02_07_09_09_05_914.jpg,IMG/right_2017_02_07_09_09_05_914.jpg,-0.112782,1,0,30.19003
IMG/center_2017_02_07_09_09_05_985.jpg,IMG/left_2017_02_07_09_09_05_985.jpg,IMG/right_2017_02_07_09_09_05_985.jpg,-0.112782,1,0,30.18989
IMG/center_2017_02_07_09_09_06_055.jpg,IMG/left_2017_02_07_09_09_06_055.jpg,IMG/right_2017_02_07_09_09_06_055.jpg,-0.112782,1,0,30.18996
IMG/center_2017_02_07_09_09_06_123.jpg,IMG/left_2017_02_07_09_09_06_123.jpg,IMG/right_2017_02_07_09_09_06_123.jpg,-0.112782,1,0,30.18997
IMG/center_2017_02_07_09_09_06_192.jpg,IMG/left_2017_02_07_09_09_06_192.jpg,IMG/right_2017_02_07_09_09_06_192.jpg,-0.112782,1,0,30.19
IMG/center_2017_02_07_09_09_06_264.jpg,IMG/left_2017_02_07_09_09_06_264.jpg,IMG/right_2017_02_07_09_09_06_264.jpg,-0.112782,1,0,30.18982
IMG/center_2017_02_07_09_09_06_336.jpg,IMG/left_2017_02_07_09_09_06_336.jpg,IMG/right_2017_02_07_09_09_06_336.jpg,-0.08270676,1,0,30.19037
IMG/center_2017_02_07_09_09_06_409.jpg,IMG/left_2017_02_07_09_09_06_409.jpg,IMG/right_2017_02_07_09_09_06_409.jpg,-0.06766918,1,0,30.19069
IMG/center_2017_02_07_09_09_06_483.jpg,IMG/left_2017_02_07_09_09_06_483.jpg,IMG/right_2017_02_07_09_09_06_483.jpg,-0.06766918,1,0,30.19061
IMG/center_2017_02_07_09_09_06_554.jpg,IMG/left_2017_02_07_09_09_06_554.jpg,IMG/right_2017_02_07_09_09_06_554.jpg,-0.06766918,1,0,30.19029
IMG/center_2017_02_07_09_09_06_626.jpg,IMG/left_2017_02_07_09_09_06_626.jpg,IMG/right_2017_02_07_09_09_06_626.jpg,0.007518797,1,0,30.19053
IMG/center_2017_02_07_09_09_06_694.jpg,IMG/left_2017_02_07_09_09_06_694.jpg,IMG/right_2017_02_07_09_09_06_694.jpg,0.007518797,1,0,30.19031
IMG/center_2017_02_07_09_09_06_762.jpg,IMG/left_2017_02_07_09_09_06_762.jpg,IMG/right_2017_02_07_09_09_06_762.jpg,0.02255639,1,0,30.19014
IMG/center_2017_02_07_09_09_06_831.jpg,IMG/left_2017_02_07_09_09_06_831.jpg,IMG/right_2017_02_07_09_09_06_831.jpg,0.05263158,1,0,30.18947
IMG/center_2017_02_07_09_09_06_899.jpg,IMG/left_2017_02_07_09_09_06_899.jpg,IMG/right_2017_02_07_09_09_06_899.jpg,0.05263158,1,0,30.18959
IMG/center_2017_02_07_09_09_06_968.jpg,IMG/left_2017_02_07_09_09_06_968.jpg,IMG/right_2017_02_07_09_09_06_968.jpg,0.05263158,1,0,30.18996
IMG/center_2017_02_07_09_09_07_036.jpg,IMG/left_2017_02_07_09_09_07_036.jpg,IMG/right_2017_02_07_09_09_07_036.jpg,0.05263158,1,0,30.19004
IMG/center_2017_02_07_09_09_07_108.jpg,IMG/left_2017_02_07_09_09_07_108.jpg,IMG/right_2017_02_07_09_09_07_108.jpg,0.04511278,1,0,30.19023
IMG/center_2017_02_07_09_09_07_178.jpg,IMG/left_2017_02_07_09_09_07_178.jpg,IMG/right_2017_02_07_09_09_07_178.jpg,-0.01503759,1,0,30.18996
IMG/center_2017_02_07_09_09_07_247.jpg,IMG/left_2017_02_07_09_09_07_247.jpg,IMG/right_2017_02_07_09_09_07_247.jpg,-0.02255639,1,0,30.19003
IMG/center_2017_02_07_09_09_07_317.jpg,IMG/left_2017_02_07_09_09_07_317.jpg,IMG/right_2017_02_07_09_09_07_317.jpg,-0.05263158,1,0,30.18939
IMG/center_2017_02_07_09_09_07_387.jpg,IMG/left_2017_02_07_09_09_07_387.jpg,IMG/right_2017_02_07_09_09_07_387.jpg,-0.05263158,1,0,30.18985
IMG/center_2017_02_07_09_09_07_457.jpg,IMG/left_2017_02_07_09_09_07_457.jpg,IMG/right_2017_02_07_09_09_07_457.jpg,-0.06766918,1,0,30.18967
